preamble,stimulus,item,category,rank,true,"score (sum, mean, [list)",params,model
It is true that a balloon is a,toy.,balloon,toy,31,1,"(-7.5321807861328125, -3.7660903930664062, [-5.52972412109375, -2.0024566650390625])",124439808,gpt2
It is false that a balloon is a,toy.,balloon,toy,31,-1,"(-6.4510040283203125, -3.2255020141601562, [-4.9881744384765625, -1.46282958984375])",124439808,gpt2
It is true that skates are,toys.,skates,toy,32,1,"(-11.875160217285156, -5.937580108642578, [-9.967002868652344, -1.9081573486328125])",124439808,gpt2
It is false that skates are,toys.,skates,toy,32,-1,"(-10.832145690917969, -5.416072845458984, [-9.523040771484375, -1.3091049194335938])",124439808,gpt2
It is true that a baseball is a,toy.,baseball,toy,33,1,"(-8.37030029296875, -4.185150146484375, [-6.730865478515625, -1.639434814453125])",124439808,gpt2
It is false that a baseball is a,toy.,baseball,toy,33,-1,"(-6.891700744628906, -3.445850372314453, [-5.592987060546875, -1.2987136840820312])",124439808,gpt2
It is true that a drum is a,toy.,drum,toy,34,1,"(-9.14251708984375, -4.571258544921875, [-7.103034973144531, -2.0394821166992188])",124439808,gpt2
It is false that a drum is a,toy.,drum,toy,34,-1,"(-7.937660217285156, -3.968830108642578, [-6.480079650878906, -1.45758056640625])",124439808,gpt2
It is true that a football is a,toy.,football,toy,35,1,"(-8.800735473632812, -4.400367736816406, [-7.152595520019531, -1.6481399536132812])",124439808,gpt2
It is false that a football is a,toy.,football,toy,35,-1,"(-7.277214050292969, -3.6386070251464844, [-5.9485626220703125, -1.3286514282226562])",124439808,gpt2
It is true that a game is a,toy.,game,toy,36,1,"(-9.547927856445312, -4.773963928222656, [-7.621376037597656, -1.9265518188476562])",124439808,gpt2
It is false that a game is a,toy.,game,toy,36,-1,"(-8.668869018554688, -4.334434509277344, [-7.156791687011719, -1.5120773315429688])",124439808,gpt2
It is true that a swing is a,toy.,swing,toy,37,1,"(-12.637184143066406, -6.318592071533203, [-10.523506164550781, -2.113677978515625])",124439808,gpt2
It is false that a swing is a,toy.,swing,toy,37,-1,"(-11.828239440917969, -5.914119720458984, [-10.200416564941406, -1.6278228759765625])",124439808,gpt2
It is true that a boat is a,toy.,boat,toy,38,1,"(-8.659103393554688, -4.329551696777344, [-6.557060241699219, -2.1020431518554688])",124439808,gpt2
It is false that a boat is a,toy.,boat,toy,38,-1,"(-7.8606414794921875, -3.9303207397460938, [-6.098884582519531, -1.7617568969726562])",124439808,gpt2
It is true that a monopoly is a,toy.,monopoly,toy,39,1,"(-13.243095397949219, -6.621547698974609, [-11.020614624023438, -2.2224807739257812])",124439808,gpt2
It is false that a monopoly is a,toy.,monopoly,toy,39,-1,"(-13.018104553222656, -6.509052276611328, [-11.150459289550781, -1.867645263671875])",124439808,gpt2
It is true that a sled is a,toy.,sled,toy,40,1,"(-8.338127136230469, -4.169063568115234, [-6.056770324707031, -2.2813568115234375])",124439808,gpt2
It is false that a sled is a,toy.,sled,toy,40,-1,"(-7.077178955078125, -3.5385894775390625, [-5.47882080078125, -1.598358154296875])",124439808,gpt2
It is true that a seesaw is a,toy.,seesaw,toy,41,1,"(-9.729225158691406, -4.864612579345703, [-7.114044189453125, -2.6151809692382812])",124439808,gpt2
It is false that a seesaw is a,toy.,seesaw,toy,41,-1,"(-8.638191223144531, -4.319095611572266, [-6.8800506591796875, -1.7581405639648438])",124439808,gpt2
It is true that stilts are,toys.,stilts,toy,42,1,"(-12.827774047851562, -6.413887023925781, [-10.916793823242188, -1.910980224609375])",124439808,gpt2
It is false that stilts are,toys.,stilts,toy,42,-1,"(-11.924659729003906, -5.962329864501953, [-10.492095947265625, -1.4325637817382812])",124439808,gpt2
It is true that checkers are,toys.,checkers,toy,43,1,"(-13.118026733398438, -6.559013366699219, [-10.965789794921875, -2.1522369384765625])",124439808,gpt2
It is false that checkers are,toys.,checkers,toy,43,-1,"(-12.937896728515625, -6.4689483642578125, [-11.376960754394531, -1.5609359741210938])",124439808,gpt2
It is true that a bat is a,toy.,bat,toy,44,1,"(-7.7096710205078125, -3.8548355102539062, [-5.857994079589844, -1.8516769409179688])",124439808,gpt2
It is false that a bat is a,toy.,bat,toy,44,-1,"(-7.07647705078125, -3.538238525390625, [-5.689979553222656, -1.3864974975585938])",124439808,gpt2
It is true that a car is a,toy.,car,toy,45,1,"(-8.024124145507812, -4.012062072753906, [-5.867942810058594, -2.1561813354492188])",124439808,gpt2
It is false that a car is a,toy.,car,toy,45,-1,"(-7.263511657714844, -3.631755828857422, [-5.393638610839844, -1.869873046875])",124439808,gpt2
It is true that an airplane is a,toy.,airplane,toy,46,1,"(-8.272331237792969, -4.136165618896484, [-6.329902648925781, -1.9424285888671875])",124439808,gpt2
It is false that an airplane is a,toy.,airplane,toy,46,-1,"(-7.679374694824219, -3.8396873474121094, [-5.974357604980469, -1.70501708984375])",124439808,gpt2
It is true that a bicycle is a,toy.,bicycle,toy,47,1,"(-8.063796997070312, -4.031898498535156, [-6.053108215332031, -2.0106887817382812])",124439808,gpt2
It is false that a bicycle is a,toy.,bicycle,toy,47,-1,"(-7.0025482177734375, -3.5012741088867188, [-5.484306335449219, -1.5182418823242188])",124439808,gpt2
It is true that a tractor is a,toy.,tractor,toy,48,1,"(-8.877883911132812, -4.438941955566406, [-6.713531494140625, -2.1643524169921875])",124439808,gpt2
It is false that a tractor is a,toy.,tractor,toy,48,-1,"(-8.155792236328125, -4.0778961181640625, [-6.3646240234375, -1.791168212890625])",124439808,gpt2
It is true that a sandbox is a,toy.,sandbox,toy,49,1,"(-10.537673950195312, -5.268836975097656, [-8.512603759765625, -2.0250701904296875])",124439808,gpt2
It is false that a sandbox is a,toy.,sandbox,toy,49,-1,"(-9.871696472167969, -4.935848236083984, [-8.264366149902344, -1.607330322265625])",124439808,gpt2
It is true that a bike is a,toy.,bike,toy,50,1,"(-7.959495544433594, -3.979747772216797, [-6.0659027099609375, -1.8935928344726562])",124439808,gpt2
It is false that a bike is a,toy.,bike,toy,50,-1,"(-6.979637145996094, -3.489818572998047, [-5.512001037597656, -1.4676361083984375])",124439808,gpt2
It is true that a bow and arrow is a,toy.,bow and arrow,toy,51,1,"(-9.050827026367188, -4.525413513183594, [-7.056922912597656, -1.9939041137695312])",124439808,gpt2
It is false that a bow and arrow is a,toy.,bow and arrow,toy,51,-1,"(-8.3055419921875, -4.15277099609375, [-6.740142822265625, -1.565399169921875])",124439808,gpt2
It is true that a rope is a,toy.,rope,toy,52,1,"(-8.555320739746094, -4.277660369873047, [-6.6500244140625, -1.9052963256835938])",124439808,gpt2
It is false that a rope is a,toy.,rope,toy,52,-1,"(-7.482177734375, -3.7410888671875, [-6.0458221435546875, -1.4363555908203125])",124439808,gpt2
It is true that dishes are,toys.,dishes,toy,53,1,"(-14.173294067382812, -7.086647033691406, [-12.331527709960938, -1.841766357421875])",124439808,gpt2
It is false that dishes are,toys.,dishes,toy,53,-1,"(-12.886619567871094, -6.443309783935547, [-11.506767272949219, -1.379852294921875])",124439808,gpt2
It is true that cards are,toys.,cards,toy,54,1,"(-12.786384582519531, -6.393192291259766, [-11.103302001953125, -1.6830825805664062])",124439808,gpt2
It is false that cards are,toys.,cards,toy,54,-1,"(-11.579788208007812, -5.789894104003906, [-10.371589660644531, -1.2081985473632812])",124439808,gpt2
It is true that a mitt is a,toy.,mitt,toy,55,1,"(-8.750648498535156, -4.375324249267578, [-6.6683807373046875, -2.0822677612304688])",124439808,gpt2
It is false that a mitt is a,toy.,mitt,toy,55,-1,"(-8.477218627929688, -4.238609313964844, [-6.981231689453125, -1.4959869384765625])",124439808,gpt2
It is true that a horse is a,toy.,horse,toy,56,1,"(-8.417221069335938, -4.208610534667969, [-6.413932800292969, -2.0032882690429688])",124439808,gpt2
It is false that a horse is a,toy.,horse,toy,56,-1,"(-7.6392822265625, -3.81964111328125, [-6.047691345214844, -1.5915908813476562])",124439808,gpt2
It is true that a gun is a,toy.,gun,toy,57,1,"(-6.80413818359375, -3.402069091796875, [-4.908485412597656, -1.8956527709960938])",124439808,gpt2
It is false that a gun is a,toy.,gun,toy,57,-1,"(-6.1241455078125, -3.06207275390625, [-4.575447082519531, -1.5486984252929688])",124439808,gpt2
It is true that animals are,toys.,animals,toy,58,1,"(-13.541610717773438, -6.770805358886719, [-11.692787170410156, -1.8488235473632812])",124439808,gpt2
It is false that animals are,toys.,animals,toy,58,-1,"(-12.577804565429688, -6.288902282714844, [-11.137321472167969, -1.4404830932617188])",124439808,gpt2
It is true that a tennis racket is a,toy.,tennis racket,toy,59,1,"(-7.717613220214844, -3.858806610107422, [-5.950172424316406, -1.7674407958984375])",124439808,gpt2
It is false that a tennis racket is a,toy.,tennis racket,toy,59,-1,"(-6.862663269042969, -3.4313316345214844, [-5.530662536621094, -1.332000732421875])",124439808,gpt2
It is true that books are,toys.,books,toy,60,1,"(-11.22186279296875, -5.610931396484375, [-9.59356689453125, -1.6282958984375])",124439808,gpt2
It is false that books are,toys.,books,toy,60,-1,"(-10.338043212890625, -5.1690216064453125, [-9.106842041015625, -1.231201171875])",124439808,gpt2
It is true that pea is a,vegetable.,pea,vegetable,1,1,"(-7.099372863769531, -3.5496864318847656, [-4.992515563964844, -2.1068572998046875])",124439808,gpt2
It is false that pea is a,vegetable.,pea,vegetable,1,-1,"(-5.4972381591796875, -2.7486190795898438, [-4.270965576171875, -1.2262725830078125])",124439808,gpt2
It is true that carrot is a,vegetable.,carrot,vegetable,2,1,"(-6.6410369873046875, -3.3205184936523438, [-4.704841613769531, -1.9361953735351562])",124439808,gpt2
It is false that carrot is a,vegetable.,carrot,vegetable,2,-1,"(-4.8993072509765625, -2.4496536254882812, [-3.7249603271484375, -1.174346923828125])",124439808,gpt2
It is true that green bean is a,vegetable.,green bean,vegetable,3,1,"(-6.7188720703125, -3.35943603515625, [-4.510917663574219, -2.2079544067382812])",124439808,gpt2
It is false that green bean is a,vegetable.,green bean,vegetable,3,-1,"(-4.9199066162109375, -2.4599533081054688, [-3.75592041015625, -1.1639862060546875])",124439808,gpt2
It is true that string bean is a,vegetable.,string bean,vegetable,4,1,"(-12.595634460449219, -6.297817230224609, [-10.531585693359375, -2.0640487670898438])",124439808,gpt2
It is false that string bean is a,vegetable.,string bean,vegetable,4,-1,"(-11.598770141601562, -5.799385070800781, [-10.459266662597656, -1.1395034790039062])",124439808,gpt2
It is true that spinach is a,vegetable.,spinach,vegetable,5,1,"(-6.5132598876953125, -3.2566299438476562, [-4.441230773925781, -2.0720291137695312])",124439808,gpt2
It is false that spinach is a,vegetable.,spinach,vegetable,5,-1,"(-4.953948974609375, -2.4769744873046875, [-3.80023193359375, -1.153717041015625])",124439808,gpt2
It is true that broccoli is a,vegetable.,broccoli,vegetable,6,1,"(-6.147575378417969, -3.0737876892089844, [-4.049049377441406, -2.0985260009765625])",124439808,gpt2
It is false that broccoli is a,vegetable.,broccoli,vegetable,6,-1,"(-4.4904327392578125, -2.2452163696289062, [-3.312744140625, -1.1776885986328125])",124439808,gpt2
It is true that asparagus is a,vegetable.,asparagus,vegetable,7,1,"(-6.327178955078125, -3.1635894775390625, [-4.108528137207031, -2.2186508178710938])",124439808,gpt2
It is false that asparagus is a,vegetable.,asparagus,vegetable,7,-1,"(-4.222465515136719, -2.1112327575683594, [-3.0355987548828125, -1.1868667602539062])",124439808,gpt2
It is true that corn is a,vegetable.,corn,vegetable,8,1,"(-6.9833526611328125, -3.4916763305664062, [-4.9585723876953125, -2.0247802734375])",124439808,gpt2
It is false that corn is a,vegetable.,corn,vegetable,8,-1,"(-5.244819641113281, -2.6224098205566406, [-4.022308349609375, -1.2225112915039062])",124439808,gpt2
It is true that cauliflower is a,vegetable.,cauliflower,vegetable,9,1,"(-6.033683776855469, -3.0168418884277344, [-3.8917083740234375, -2.1419754028320312])",124439808,gpt2
It is false that cauliflower is a,vegetable.,cauliflower,vegetable,9,-1,"(-4.200279235839844, -2.100139617919922, [-3.0203399658203125, -1.1799392700195312])",124439808,gpt2
It is true that brussels sprouts are,vegetables.,brussels sprouts,vegetable,10,1,"(-10.3018798828125, -5.15093994140625, [-7.8634490966796875, -2.4384307861328125])",124439808,gpt2
It is false that brussels sprouts are,vegetables.,brussels sprouts,vegetable,10,-1,"(-8.670013427734375, -4.3350067138671875, [-7.416389465332031, -1.2536239624023438])",124439808,gpt2
It is true that squash is a,vegetable.,squash,vegetable,11,1,"(-6.439826965332031, -3.2199134826660156, [-4.398277282714844, -2.0415496826171875])",124439808,gpt2
It is false that squash is a,vegetable.,squash,vegetable,11,-1,"(-4.780433654785156, -2.390216827392578, [-3.6462326049804688, -1.1342010498046875])",124439808,gpt2
It is true that lettuce is a,vegetable.,lettuce,vegetable,12,1,"(-5.508262634277344, -2.754131317138672, [-3.6169052124023438, -1.891357421875])",124439808,gpt2
It is false that lettuce is a,vegetable.,lettuce,vegetable,12,-1,"(-3.814056396484375, -1.9070281982421875, [-2.75347900390625, -1.060577392578125])",124439808,gpt2
It is true that celery is a,vegetable.,celery,vegetable,13,1,"(-6.39495849609375, -3.197479248046875, [-4.273490905761719, -2.1214675903320312])",124439808,gpt2
It is false that celery is a,vegetable.,celery,vegetable,13,-1,"(-4.940361022949219, -2.4701805114746094, [-3.7605361938476562, -1.1798248291015625])",124439808,gpt2
It is true that cucumber is a,vegetable.,cucumber,vegetable,14,1,"(-5.796546936035156, -2.898273468017578, [-3.7562332153320312, -2.040313720703125])",124439808,gpt2
It is false that cucumber is a,vegetable.,cucumber,vegetable,14,-1,"(-3.7973098754882812, -1.8986549377441406, [-2.715606689453125, -1.0817031860351562])",124439808,gpt2
It is true that beet is a,vegetable.,beet,vegetable,15,1,"(-5.8238372802734375, -2.9119186401367188, [-3.6650924682617188, -2.1587448120117188])",124439808,gpt2
It is false that beet is a,vegetable.,beet,vegetable,15,-1,"(-4.260490417480469, -2.1302452087402344, [-3.01947021484375, -1.2410202026367188])",124439808,gpt2
It is true that green is a,vegetable.,green,vegetable,16,1,"(-8.429000854492188, -4.214500427246094, [-6.238227844238281, -2.1907730102539062])",124439808,gpt2
It is false that green is a,vegetable.,green,vegetable,16,-1,"(-6.368446350097656, -3.184223175048828, [-5.054985046386719, -1.3134613037109375])",124439808,gpt2
It is true that tomato is a,vegetable.,tomato,vegetable,17,1,"(-5.760459899902344, -2.880229949951172, [-3.7496871948242188, -2.010772705078125])",124439808,gpt2
It is false that tomato is a,vegetable.,tomato,vegetable,17,-1,"(-4.006660461425781, -2.0033302307128906, [-2.8675003051757812, -1.13916015625])",124439808,gpt2
It is true that lima bean is a,vegetable.,lima bean,vegetable,18,1,"(-6.5855255126953125, -3.2927627563476562, [-4.285697937011719, -2.2998275756835938])",124439808,gpt2
It is false that lima bean is a,vegetable.,lima bean,vegetable,18,-1,"(-4.993446350097656, -2.496723175048828, [-3.8013153076171875, -1.1921310424804688])",124439808,gpt2
It is true that artichoke is a,vegetable.,artichoke,vegetable,19,1,"(-7.256568908691406, -3.628284454345703, [-5.0248565673828125, -2.2317123413085938])",124439808,gpt2
It is false that artichoke is a,vegetable.,artichoke,vegetable,19,-1,"(-5.434135437011719, -2.7170677185058594, [-4.179039001464844, -1.255096435546875])",124439808,gpt2
It is true that turnip is a,vegetable.,turnip,vegetable,20,1,"(-9.4146728515625, -4.70733642578125, [-7.237312316894531, -2.1773605346679688])",124439808,gpt2
It is false that turnip is a,vegetable.,turnip,vegetable,20,-1,"(-8.047821044921875, -4.0239105224609375, [-6.8437957763671875, -1.2040252685546875])",124439808,gpt2
It is true that eggplant is a,vegetable.,eggplant,vegetable,21,1,"(-6.290863037109375, -3.1454315185546875, [-4.275787353515625, -2.01507568359375])",124439808,gpt2
It is false that eggplant is a,vegetable.,eggplant,vegetable,21,-1,"(-5.014190673828125, -2.5070953369140625, [-3.9143218994140625, -1.0998687744140625])",124439808,gpt2
It is true that romaine is a,vegetable.,romaine,vegetable,22,1,"(-10.093315124511719, -5.046657562255859, [-8.044906616210938, -2.0484085083007812])",124439808,gpt2
It is false that romaine is a,vegetable.,romaine,vegetable,22,-1,"(-8.084129333496094, -4.042064666748047, [-6.885765075683594, -1.1983642578125])",124439808,gpt2
It is true that green pepper is a,vegetable.,green pepper,vegetable,23,1,"(-7.441864013671875, -3.7209320068359375, [-5.2562255859375, -2.185638427734375])",124439808,gpt2
It is false that green pepper is a,vegetable.,green pepper,vegetable,23,-1,"(-5.8660125732421875, -2.9330062866210938, [-4.638038635253906, -1.2279739379882812])",124439808,gpt2
