preamble,stimulus,item,category,rank,true,"score (sum, mean, [list)",params,model
It is false that a train is a,toy.,train,toy,24,-1,"(-6.5055084228515625, -3.2527542114257812, [-6.443826675415039, -0.06168174743652344])",335174458,bert-large-uncased
It is true that a tricycle is a,toy.,tricycle,toy,25,1,"(-8.39651107788086, -4.19825553894043, [-8.329154968261719, -0.06735610961914062])",335174458,bert-large-uncased
It is false that a tricycle is a,toy.,tricycle,toy,25,-1,"(-8.996295928955078, -4.498147964477539, [-8.952726364135742, -0.04356956481933594])",335174458,bert-large-uncased
It is true that a coloring book is a,toy.,coloring book,toy,26,1,"(-4.130755424499512, -2.065377712249756, [-4.0767412185668945, -0.05401420593261719])",335174458,bert-large-uncased
It is false that a coloring book is a,toy.,coloring book,toy,26,-1,"(-5.492701530456543, -2.7463507652282715, [-5.462553977966309, -0.030147552490234375])",335174458,bert-large-uncased
It is true that crayons are,toys.,crayons,toy,27,1,"(-8.313987731933594, -4.156993865966797, [-8.213560104370117, -0.10042762756347656])",335174458,bert-large-uncased
It is false that crayons are,toys.,crayons,toy,27,-1,"(-8.037012100219727, -4.018506050109863, [-7.984659194946289, -0.0523529052734375])",335174458,bert-large-uncased
It is true that a truck is a,toy.,truck,toy,28,1,"(-7.26317024230957, -3.631585121154785, [-7.193384170532227, -0.06978607177734375])",335174458,bert-large-uncased
It is false that a truck is a,toy.,truck,toy,28,-1,"(-6.841987133026123, -3.4209935665130615, [-6.787326335906982, -0.054660797119140625])",335174458,bert-large-uncased
It is true that a puzzle is a,toy.,puzzle,toy,29,1,"(-7.554971694946289, -3.7774858474731445, [-7.473751068115234, -0.08122062683105469])",335174458,bert-large-uncased
It is false that a puzzle is a,toy.,puzzle,toy,29,-1,"(-7.660288333892822, -3.830144166946411, [-7.595184803009033, -0.06510353088378906])",335174458,bert-large-uncased
It is true that a fire engine is a,toy.,fire engine,toy,30,1,"(-7.095001697540283, -3.5475008487701416, [-7.012609958648682, -0.08239173889160156])",335174458,bert-large-uncased
It is false that a fire engine is a,toy.,fire engine,toy,30,-1,"(-7.4069504737854, -3.7034752368927, [-7.349792957305908, -0.05715751647949219])",335174458,bert-large-uncased
It is true that a balloon is a,toy.,balloon,toy,31,1,"(-5.758724212646484, -2.879362106323242, [-5.668739318847656, -0.08998489379882812])",335174458,bert-large-uncased
It is false that a balloon is a,toy.,balloon,toy,31,-1,"(-5.991624355316162, -2.995812177658081, [-5.9355692863464355, -0.05605506896972656])",335174458,bert-large-uncased
It is true that skates are,toys.,skates,toy,32,1,"(-9.930367469787598, -4.965183734893799, [-9.836636543273926, -0.09373092651367188])",335174458,bert-large-uncased
It is false that skates are,toys.,skates,toy,32,-1,"(-10.142579078674316, -5.071289539337158, [-10.08911418914795, -0.05346488952636719])",335174458,bert-large-uncased
It is true that a baseball is a,toy.,baseball,toy,33,1,"(-6.862231731414795, -3.4311158657073975, [-6.769555568695068, -0.09267616271972656])",335174458,bert-large-uncased
It is false that a baseball is a,toy.,baseball,toy,33,-1,"(-6.781683921813965, -3.3908419609069824, [-6.730494499206543, -0.051189422607421875])",335174458,bert-large-uncased
It is true that a drum is a,toy.,drum,toy,34,1,"(-6.028836250305176, -3.014418125152588, [-5.9384050369262695, -0.09043121337890625])",335174458,bert-large-uncased
It is false that a drum is a,toy.,drum,toy,34,-1,"(-6.37545919418335, -3.187729597091675, [-6.319360256195068, -0.05609893798828125])",335174458,bert-large-uncased
It is true that a football is a,toy.,football,toy,35,1,"(-5.882790565490723, -2.9413952827453613, [-5.815730094909668, -0.06706047058105469])",335174458,bert-large-uncased
It is false that a football is a,toy.,football,toy,35,-1,"(-6.147887706756592, -3.073943853378296, [-6.105838298797607, -0.042049407958984375])",335174458,bert-large-uncased
It is true that a game is a,toy.,game,toy,36,1,"(-6.808173179626465, -3.4040865898132324, [-6.717537879943848, -0.09063529968261719])",335174458,bert-large-uncased
It is false that a game is a,toy.,game,toy,36,-1,"(-7.745099067687988, -3.872549533843994, [-7.673779487609863, -0.071319580078125])",335174458,bert-large-uncased
It is true that a swing is a,toy.,swing,toy,37,1,"(-9.290836334228516, -4.645418167114258, [-9.203142166137695, -0.08769416809082031])",335174458,bert-large-uncased
It is false that a swing is a,toy.,swing,toy,37,-1,"(-9.356321334838867, -4.678160667419434, [-9.298803329467773, -0.05751800537109375])",335174458,bert-large-uncased
It is true that a boat is a,toy.,boat,toy,38,1,"(-8.49675178527832, -4.24837589263916, [-8.404867172241211, -0.09188461303710938])",335174458,bert-large-uncased
It is false that a boat is a,toy.,boat,toy,38,-1,"(-8.496355056762695, -4.248177528381348, [-8.423503875732422, -0.07285118103027344])",335174458,bert-large-uncased
It is true that a monopoly is a,toy.,monopoly,toy,39,1,"(-10.39902400970459, -5.199512004852295, [-10.320794105529785, -0.07822990417480469])",335174458,bert-large-uncased
It is false that a monopoly is a,toy.,monopoly,toy,39,-1,"(-10.515517234802246, -5.257758617401123, [-10.463322639465332, -0.05219459533691406])",335174458,bert-large-uncased
It is true that a sled is a,toy.,sled,toy,40,1,"(-6.5508575439453125, -3.2754287719726562, [-6.469953536987305, -0.08090400695800781])",335174458,bert-large-uncased
It is false that a sled is a,toy.,sled,toy,40,-1,"(-6.765082836151123, -3.3825414180755615, [-6.7007880210876465, -0.06429481506347656])",335174458,bert-large-uncased
It is true that a seesaw is a,toy.,seesaw,toy,41,1,"(-6.690636157989502, -3.345318078994751, [-6.592239856719971, -0.09839630126953125])",335174458,bert-large-uncased
It is false that a seesaw is a,toy.,seesaw,toy,41,-1,"(-6.9570393562316895, -3.4785196781158447, [-6.897671222686768, -0.059368133544921875])",335174458,bert-large-uncased
It is true that stilts are,toys.,stilts,toy,42,1,"(-10.771591186523438, -5.385795593261719, [-10.675073623657227, -0.09651756286621094])",335174458,bert-large-uncased
It is false that stilts are,toys.,stilts,toy,42,-1,"(-10.768192291259766, -5.384096145629883, [-10.652841567993164, -0.11535072326660156])",335174458,bert-large-uncased
It is true that checkers are,toys.,checkers,toy,43,1,"(-10.166868209838867, -5.083434104919434, [-10.030345916748047, -0.1365222930908203])",335174458,bert-large-uncased
It is false that checkers are,toys.,checkers,toy,43,-1,"(-11.00273323059082, -5.50136661529541, [-10.942384719848633, -0.0603485107421875])",335174458,bert-large-uncased
It is true that a bat is a,toy.,bat,toy,44,1,"(-8.428089141845703, -4.214044570922852, [-8.332502365112305, -0.09558677673339844])",335174458,bert-large-uncased
It is false that a bat is a,toy.,bat,toy,44,-1,"(-8.842034339904785, -4.421017169952393, [-8.781685829162598, -0.0603485107421875])",335174458,bert-large-uncased
It is true that a car is a,toy.,car,toy,45,1,"(-6.074825286865234, -3.037412643432617, [-6.005926132202148, -0.06889915466308594])",335174458,bert-large-uncased
It is false that a car is a,toy.,car,toy,45,-1,"(-6.244393825531006, -3.122196912765503, [-6.19238805770874, -0.052005767822265625])",335174458,bert-large-uncased
It is true that an airplane is a,toy.,airplane,toy,46,1,"(-5.805083751678467, -2.9025418758392334, [-5.738526821136475, -0.06655693054199219])",335174458,bert-large-uncased
It is false that an airplane is a,toy.,airplane,toy,46,-1,"(-6.005682468414307, -3.0028412342071533, [-5.954660892486572, -0.051021575927734375])",335174458,bert-large-uncased
It is true that a bicycle is a,toy.,bicycle,toy,47,1,"(-6.042201042175293, -3.0211005210876465, [-5.950604438781738, -0.09159660339355469])",335174458,bert-large-uncased
It is false that a bicycle is a,toy.,bicycle,toy,47,-1,"(-6.384896755218506, -3.192448377609253, [-6.3232340812683105, -0.06166267395019531])",335174458,bert-large-uncased
It is true that a tractor is a,toy.,tractor,toy,48,1,"(-6.302562236785889, -3.1512811183929443, [-6.221324443817139, -0.08123779296875])",335174458,bert-large-uncased
It is false that a tractor is a,toy.,tractor,toy,48,-1,"(-6.538557052612305, -3.2692785263061523, [-6.478078842163086, -0.06047821044921875])",335174458,bert-large-uncased
It is true that a sandbox is a,toy.,sandbox,toy,49,1,"(-5.973545074462891, -2.9867725372314453, [-5.881284713745117, -0.09226036071777344])",335174458,bert-large-uncased
It is false that a sandbox is a,toy.,sandbox,toy,49,-1,"(-6.431498050689697, -3.2157490253448486, [-6.3713059425354, -0.060192108154296875])",335174458,bert-large-uncased
It is true that a bike is a,toy.,bike,toy,50,1,"(-5.423574447631836, -2.711787223815918, [-5.351213455200195, -0.07236099243164062])",335174458,bert-large-uncased
It is false that a bike is a,toy.,bike,toy,50,-1,"(-5.778001308441162, -2.889000654220581, [-5.729550838470459, -0.048450469970703125])",335174458,bert-large-uncased
It is true that a bow and arrow is a,toy.,bow and arrow,toy,51,1,"(-5.97805118560791, -2.989025592803955, [-5.904290199279785, -0.073760986328125])",335174458,bert-large-uncased
It is false that a bow and arrow is a,toy.,bow and arrow,toy,51,-1,"(-6.156283378601074, -3.078141689300537, [-6.115118980407715, -0.041164398193359375])",335174458,bert-large-uncased
It is true that a rope is a,toy.,rope,toy,52,1,"(-7.770383358001709, -3.8851916790008545, [-7.683900356292725, -0.08648300170898438])",335174458,bert-large-uncased
It is false that a rope is a,toy.,rope,toy,52,-1,"(-7.894106864929199, -3.9470534324645996, [-7.840209007263184, -0.053897857666015625])",335174458,bert-large-uncased
It is true that dishes are,toys.,dishes,toy,53,1,"(-11.24521255493164, -5.62260627746582, [-11.147260665893555, -0.09795188903808594])",335174458,bert-large-uncased
It is false that dishes are,toys.,dishes,toy,53,-1,"(-10.958953857421875, -5.4794769287109375, [-10.885208129882812, -0.0737457275390625])",335174458,bert-large-uncased
It is true that cards are,toys.,cards,toy,54,1,"(-9.341930389404297, -4.670965194702148, [-9.230644226074219, -0.11128616333007812])",335174458,bert-large-uncased
It is false that cards are,toys.,cards,toy,54,-1,"(-10.453801155090332, -5.226900577545166, [-10.38314151763916, -0.07065963745117188])",335174458,bert-large-uncased
It is true that a mitt is a,toy.,mitt,toy,55,1,"(-6.575780391693115, -3.2878901958465576, [-6.47702169418335, -0.09875869750976562])",335174458,bert-large-uncased
It is false that a mitt is a,toy.,mitt,toy,55,-1,"(-6.86155366897583, -3.430776834487915, [-6.783825397491455, -0.077728271484375])",335174458,bert-large-uncased
It is true that a horse is a,toy.,horse,toy,56,1,"(-7.468896389007568, -3.734448194503784, [-7.366689205169678, -0.10220718383789062])",335174458,bert-large-uncased
It is false that a horse is a,toy.,horse,toy,56,-1,"(-8.140838623046875, -4.0704193115234375, [-8.064493179321289, -0.07634544372558594])",335174458,bert-large-uncased
It is true that a gun is a,toy.,gun,toy,57,1,"(-6.587336540222168, -3.293668270111084, [-6.5103254318237305, -0.0770111083984375])",335174458,bert-large-uncased
It is false that a gun is a,toy.,gun,toy,57,-1,"(-6.594503402709961, -3.2972517013549805, [-6.542852401733398, -0.0516510009765625])",335174458,bert-large-uncased
It is true that animals are,toys.,animals,toy,58,1,"(-7.8563761711120605, -3.9281880855560303, [-7.8001227378845215, -0.05625343322753906])",335174458,bert-large-uncased
It is false that animals are,toys.,animals,toy,58,-1,"(-7.654640197753906, -3.827320098876953, [-7.603080749511719, -0.0515594482421875])",335174458,bert-large-uncased
It is true that a tennis racket is a,toy.,tennis racket,toy,59,1,"(-3.373676300048828, -1.686838150024414, [-3.2962512969970703, -0.07742500305175781])",335174458,bert-large-uncased
It is false that a tennis racket is a,toy.,tennis racket,toy,59,-1,"(-3.443596839904785, -1.7217984199523926, [-3.4027910232543945, -0.040805816650390625])",335174458,bert-large-uncased
It is true that books are,toys.,books,toy,60,1,"(-8.704583168029785, -4.352291584014893, [-8.60041332244873, -0.10416984558105469])",335174458,bert-large-uncased
It is false that books are,toys.,books,toy,60,-1,"(-8.216668128967285, -4.108334064483643, [-8.144797325134277, -0.07187080383300781])",335174458,bert-large-uncased
It is true that pea is a,vegetable.,pea,vegetable,1,1,"(-4.945897579193115, -2.4729487895965576, [-4.779189586639404, -0.16670799255371094])",335174458,bert-large-uncased
It is false that pea is a,vegetable.,pea,vegetable,1,-1,"(-5.2467942237854, -2.6233971118927, [-5.1256585121154785, -0.12113571166992188])",335174458,bert-large-uncased
It is true that carrot is a,vegetable.,carrot,vegetable,2,1,"(-1.7746829986572266, -0.8873414993286133, [-1.6362648010253906, -0.13841819763183594])",335174458,bert-large-uncased
It is false that carrot is a,vegetable.,carrot,vegetable,2,-1,"(-2.395718574523926, -1.197859287261963, [-2.310713768005371, -0.08500480651855469])",335174458,bert-large-uncased
It is true that green bean is a,vegetable.,green bean,vegetable,3,1,"(-2.2450990676879883, -1.1225495338439941, [-2.15671443939209, -0.08838462829589844])",335174458,bert-large-uncased
It is false that green bean is a,vegetable.,green bean,vegetable,3,-1,"(-3.2154645919799805, -1.6077322959899902, [-3.15761661529541, -0.05784797668457031])",335174458,bert-large-uncased
It is true that string bean is a,vegetable.,string bean,vegetable,4,1,"(-3.8780622482299805, -1.9390311241149902, [-3.725491523742676, -0.1525707244873047])",335174458,bert-large-uncased
It is false that string bean is a,vegetable.,string bean,vegetable,4,-1,"(-5.661362648010254, -2.830681324005127, [-5.544703483581543, -0.11665916442871094])",335174458,bert-large-uncased
It is true that spinach is a,vegetable.,spinach,vegetable,5,1,"(-1.2535066604614258, -0.6267533302307129, [-1.0602235794067383, -0.1932830810546875])",335174458,bert-large-uncased
It is false that spinach is a,vegetable.,spinach,vegetable,5,-1,"(-1.2192630767822266, -0.6096315383911133, [-1.1358413696289062, -0.08342170715332031])",335174458,bert-large-uncased
It is true that broccoli is a,vegetable.,broccoli,vegetable,6,1,"(-1.0886831283569336, -0.5443415641784668, [-0.9879465103149414, -0.10073661804199219])",335174458,bert-large-uncased
It is false that broccoli is a,vegetable.,broccoli,vegetable,6,-1,"(-1.207350730895996, -0.603675365447998, [-1.1588163375854492, -0.048534393310546875])",335174458,bert-large-uncased
It is true that asparagus is a,vegetable.,asparagus,vegetable,7,1,"(-1.1171293258666992, -0.5585646629333496, [-0.9845285415649414, -0.1326007843017578])",335174458,bert-large-uncased
It is false that asparagus is a,vegetable.,asparagus,vegetable,7,-1,"(-1.2270698547363281, -0.6135349273681641, [-1.1656303405761719, -0.06143951416015625])",335174458,bert-large-uncased
It is true that corn is a,vegetable.,corn,vegetable,8,1,"(-2.649472236633301, -1.3247361183166504, [-2.464083671569824, -0.18538856506347656])",335174458,bert-large-uncased
It is false that corn is a,vegetable.,corn,vegetable,8,-1,"(-2.725543975830078, -1.362771987915039, [-2.598430633544922, -0.12711334228515625])",335174458,bert-large-uncased
It is true that cauliflower is a,vegetable.,cauliflower,vegetable,9,1,"(-1.6708202362060547, -0.8354101181030273, [-1.545419692993164, -0.12540054321289062])",335174458,bert-large-uncased
It is false that cauliflower is a,vegetable.,cauliflower,vegetable,9,-1,"(-1.9290523529052734, -0.9645261764526367, [-1.8690834045410156, -0.05996894836425781])",335174458,bert-large-uncased
